VariableNames=MIPS,PEs,BW,RAM,TRANSFERT,SELECTION
0.7,1.0,1.0,1.0,9.798006532004355E-6,0.9000000000000004
0.65,1.0,0.25,0.14285714285714285,9.798006532004355E-6,0.6580926413518355
0.6,1.0,0.5,0.42857142857142855,9.798006532004355E-6,0.9000000000000004
0.55,1.0,1.0,1.0,9.798006532004355E-6,0.9000000000000004
0.5,1.0,0.25,0.14285714285714285,9.798006532004355E-6,0.6580926413518355
0.45,1.0,0.5,0.42857142857142855,9.798006532004355E-6,0.9000000000000004
0.4,1.0,1.0,1.0,9.798006532004355E-6,0.9000000000000004
0.35,1.0,0.25,0.14285714285714285,9.798006532004355E-6,0.6580926413518355
0.3,1.0,0.5,0.42857142857142855,9.798006532004355E-6,0.9000000000000004
0.25,1.0,1.0,1.0,9.798006532004355E-6,0.9000000000000004
0.2,1.0,0.25,0.14285714285714285,9.798006532004355E-6,0.6580926413518355
0.15,1.0,0.5,0.42857142857142855,9.798006532004355E-6,0.9000000000000004
0.1,1.0,1.0,1.0,9.798006532004355E-6,0.9000000000000004
0.05,1.0,0.25,0.14285714285714285,9.798006532004355E-6,0.6580926413518355
1.0,1.0,0.0,0.0,0.005543525029016686,0.9000000000000002
0.95,1.0,0.25,0.14285714285714285,0.005543525029016686,0.7623056087971007
0.9,1.0,0.5,0.42857142857142855,0.005543525029016686,0.9000000000000002
0.85,1.0,1.0,1.0,0.005543525029016686,0.9000000000000002
0.8,1.0,0.25,0.14285714285714285,0.005543525029016686,0.655913003326828
0.75,1.0,0.5,0.42857142857142855,0.005543525029016686,0.9000000000000002
0.7,1.0,1.0,1.0,0.005543525029016686,0.9000000000000002
0.65,1.0,0.25,0.14285714285714285,0.005543525029016686,0.6580783389144643
0.6,1.0,0.5,0.42857142857142855,0.005543525029016686,0.9000000000000002
0.55,1.0,1.0,1.0,0.005543525029016686,0.9000000000000002
0.5,1.0,0.25,0.14285714285714285,0.005543525029016686,0.6580783389144643
0.45,1.0,0.5,0.42857142857142855,0.005543525029016686,0.9000000000000002
0.4,1.0,1.0,1.0,0.005543525029016686,0.9000000000000002
0.35,1.0,0.25,0.14285714285714285,0.005543525029016686,0.6580783389144643
0.3,1.0,0.5,0.42857142857142855,0.005543525029016686,0.9000000000000002
0.25,1.0,1.0,1.0,0.005543525029016686,0.9000000000000002
0.2,1.0,0.25,0.14285714285714285,0.005543525029016686,0.6580783389144643
0.15,1.0,0.5,0.42857142857142855,0.005543525029016686,0.9000000000000002
0.1,1.0,1.0,1.0,0.005543525029016686,0.9000000000000002
0.05,1.0,0.25,0.14285714285714285,0.005543525029016686,0.6580783389144643
0.95,1.0,0.25,0.14285714285714285,0.005577459718306479,0.7623054056200426
0.9,1.0,0.5,0.42857142857142855,0.005577459718306479,0.9000000000000002
0.85,1.0,1.0,1.0,0.005577459718306479,0.9000000000000002
0.8,1.0,0.25,0.14285714285714285,0.005577459718306479,0.6559127699626284
0.75,1.0,0.5,0.42857142857142855,0.005577459718306479,0.9000000000000002
0.7,1.0,1.0,1.0,0.005577459718306479,0.9000000000000002
0.65,1.0,0.25,0.14285714285714285,0.005577459718306479,0.6580781189805054
0.6,1.0,0.5,0.42857142857142855,0.005577459718306479,0.9000000000000002
0.55,1.0,1.0,1.0,0.005577459718306479,0.9000000000000002
0.5,1.0,0.25,0.14285714285714285,0.005577459718306479,0.6580781189805054
0.45,1.0,0.5,0.42857142857142855,0.005577459718306479,0.9000000000000002
0.4,1.0,1.0,1.0,0.005577459718306479,0.9000000000000002
0.35,1.0,0.25,0.14285714285714285,0.005577459718306479,0.6580781189805054
0.3,1.0,0.5,0.42857142857142855,0.005577459718306479,0.9000000000000002
0.25,1.0,1.0,1.0,0.005577459718306479,0.9000000000000002
0.2,1.0,0.25,0.14285714285714285,0.005577459718306479,0.6580781189805054
0.15,1.0,0.5,0.42857142857142855,0.005577459718306479,0.9000000000000002
0.1,1.0,1.0,1.0,0.005577459718306479,0.9000000000000002
0.05,1.0,0.25,0.14285714285714285,0.005577459718306479,0.6580781189805054
0.95,1.0,0.25,0.14285714285714285,0.005550709033806022,0.7623055657843815
0.85,1.0,1.0,1.0,0.005550709033806022,0.9000000000000004
0.8,1.0,0.25,0.14285714285714285,0.005550709033806022,0.6559129539234507
0.75,1.0,0.5,0.42857142857142855,0.005550709033806022,0.9000000000000004
0.7,1.0,1.0,1.0,0.005550709033806022,0.9000000000000004
0.65,1.0,0.25,0.14285714285714285,0.005550709033806022,0.6580782923542774
0.6,1.0,0.5,0.42857142857142855,0.005550709033806022,0.9000000000000004
0.55,1.0,1.0,1.0,0.005550709033806022,0.9000000000000004
0.5,1.0,0.25,0.14285714285714285,0.005550709033806022,0.6580782923542774
0.45,1.0,0.5,0.42857142857142855,0.005550709033806022,0.9000000000000004
0.4,1.0,1.0,1.0,0.005550709033806022,0.9000000000000004
0.35,1.0,0.25,0.14285714285714285,0.005550709033806022,0.6580782923542774
0.3,1.0,0.5,0.42857142857142855,0.005550709033806022,0.9000000000000004
0.25,1.0,1.0,1.0,0.005550709033806022,0.9000000000000004
0.2,1.0,0.25,0.14285714285714285,0.005550709033806022,0.6580782923542774
0.15,1.0,0.5,0.42857142857142855,0.005550709033806022,0.9000000000000004
0.1,1.0,1.0,1.0,0.005550709033806022,0.9000000000000004
0.05,1.0,0.25,0.14285714285714285,0.005550709033806022,0.6580782923542774
0.95,1.0,0.25,0.14285714285714285,0.005547207698138466,0.7623055867478965
0.8,1.0,0.25,0.14285714285714285,0.005547207698138466,0.6559129780016398
0.75,1.0,0.5,0.42857142857142855,0.005547207698138466,0.9000000000000004
0.7,1.0,1.0,1.0,0.005547207698138466,0.9000000000000004
0.65,1.0,0.25,0.14285714285714285,0.005547207698138466,0.658078315046754
0.6,1.0,0.5,0.42857142857142855,0.005547207698138466,0.9000000000000004
0.55,1.0,1.0,1.0,0.005547207698138466,0.9000000000000004
0.5,1.0,0.25,0.14285714285714285,0.005547207698138466,0.658078315046754
0.45,1.0,0.5,0.42857142857142855,0.005547207698138466,0.9000000000000004
0.4,1.0,1.0,1.0,0.005547207698138466,0.9000000000000004
0.35,1.0,0.25,0.14285714285714285,0.005547207698138466,0.658078315046754
0.3,1.0,0.5,0.42857142857142855,0.005547207698138466,0.9000000000000004
0.25,1.0,1.0,1.0,0.005547207698138466,0.9000000000000004
0.2,1.0,0.25,0.14285714285714285,0.005547207698138466,0.658078315046754
0.15,1.0,0.5,0.42857142857142855,0.005547207698138466,0.9000000000000004
0.1,1.0,1.0,1.0,0.005547207698138466,0.9000000000000004
0.05,1.0,0.25,0.14285714285714285,0.005547207698138466,0.658078315046754
0.95,1.0,0.25,0.14285714285714285,0.005528314352209568,0.7623056998677435
0.8,1.0,0.25,0.14285714285714285,0.005528314352209568,0.6559131079284196
0.7,1.0,1.0,1.0,0.005528314352209568,0.9000000000000002
0.65,1.0,0.25,0.14285714285714285,0.005528314352209568,0.6580784374961822
0.6,1.0,0.5,0.42857142857142855,0.005528314352209568,0.9000000000000002
0.55,1.0,1.0,1.0,0.005528314352209568,0.9000000000000002
0.5,1.0,0.25,0.14285714285714285,0.005528314352209568,0.6580784374961822
0.45,1.0,0.5,0.42857142857142855,0.005528314352209568,0.9000000000000002
0.4,1.0,1.0,1.0,0.005528314352209568,0.9000000000000002
0.35,1.0,0.25,0.14285714285714285,0.005528314352209568,0.6580784374961822
0.3,1.0,0.5,0.42857142857142855,0.005528314352209568,0.9000000000000002
0.25,1.0,1.0,1.0,0.005528314352209568,0.9000000000000002
0.2,1.0,0.25,0.14285714285714285,0.005528314352209568,0.6580784374961822
0.15,1.0,0.5,0.42857142857142855,0.005528314352209568,0.9000000000000002
0.1,1.0,1.0,1.0,0.005528314352209568,0.9000000000000002
0.05,1.0,0.25,0.14285714285714285,0.005528314352209568,0.6580784374961822
0.95,1.0,0.25,0.14285714285714285,0.005543070362046908,0.7623056115193226
0.8,1.0,0.25,0.14285714285714285,0.005543070362046908,0.6559130064535076
0.65,1.0,0.25,0.14285714285714285,0.005543070362046908,0.6580783418612017
0.6,1.0,0.5,0.42857142857142855,0.005543070362046908,0.9000000000000004
0.55,1.0,1.0,1.0,0.005543070362046908,0.9000000000000004
0.5,1.0,0.25,0.14285714285714285,0.005543070362046908,0.6580783418612017
0.45,1.0,0.5,0.42857142857142855,0.005543070362046908,0.9000000000000004
0.4,1.0,1.0,1.0,0.005543070362046908,0.9000000000000004
0.35,1.0,0.25,0.14285714285714285,0.005543070362046908,0.6580783418612017
0.3,1.0,0.5,0.42857142857142855,0.005543070362046908,0.9000000000000004
0.25,1.0,1.0,1.0,0.005543070362046908,0.9000000000000004
0.2,1.0,0.25,0.14285714285714285,0.005543070362046908,0.6580783418612017
0.15,1.0,0.5,0.42857142857142855,0.005543070362046908,0.9000000000000004
0.1,1.0,1.0,1.0,0.005543070362046908,0.9000000000000004
0.05,1.0,0.25,0.14285714285714285,0.005543070362046908,0.6580783418612017
0.95,1.0,0.25,0.14285714285714285,0.005532857021904682,0.7623056726695022
0.8,1.0,0.25,0.14285714285714285,0.005532857021904682,0.6559130766891565
0.65,1.0,0.25,0.14285714285714285,0.005532857021904682,0.6580784080547538
0.55,1.0,1.0,1.0,0.005532857021904682,0.9000000000000002
0.5,1.0,0.25,0.14285714285714285,0.005532857021904682,0.6580784080547538
0.45,1.0,0.5,0.42857142857142855,0.005532857021904682,0.9000000000000002
0.4,1.0,1.0,1.0,0.005532857021904682,0.9000000000000002
0.35,1.0,0.25,0.14285714285714285,0.005532857021904682,0.6580784080547538
0.3,1.0,0.5,0.42857142857142855,0.005532857021904682,0.9000000000000002
0.25,1.0,1.0,1.0,0.005532857021904682,0.9000000000000002
0.2,1.0,0.25,0.14285714285714285,0.005532857021904682,0.6580784080547538
0.15,1.0,0.5,0.42857142857142855,0.005532857021904682,0.9000000000000002
0.1,1.0,1.0,1.0,0.005532857021904682,0.9000000000000002
0.05,1.0,0.25,0.14285714285714285,0.005532857021904682,0.6580784080547538
0.95,1.0,0.25,0.14285714285714285,0.005535154356769571,0.7623056589147081
0.8,1.0,0.25,0.14285714285714285,0.005535154356769571,0.6559130608907234
0.65,1.0,0.25,0.14285714285714285,0.005535154356769571,0.6580783931655283
0.5,1.0,0.25,0.14285714285714285,0.005535154356769571,0.6580783931655283
0.45,1.0,0.5,0.42857142857142855,0.005535154356769571,0.9000000000000005
0.4,1.0,1.0,1.0,0.005535154356769571,0.9000000000000005
0.35,1.0,0.25,0.14285714285714285,0.005535154356769571,0.6580783931655283
0.3,1.0,0.5,0.42857142857142855,0.005535154356769571,0.9000000000000005
0.25,1.0,1.0,1.0,0.005535154356769571,0.9000000000000005
0.2,1.0,0.25,0.14285714285714285,0.005535154356769571,0.6580783931655283
0.15,1.0,0.5,0.42857142857142855,0.005535154356769571,0.9000000000000005
0.1,1.0,1.0,1.0,0.005535154356769571,0.9000000000000005
0.05,1.0,0.25,0.14285714285714285,0.005535154356769571,0.6580783931655283
0.95,1.0,0.25,0.14285714285714285,0.005543995695997131,0.7623056059790817
0.8,1.0,0.25,0.14285714285714285,0.005543995695997131,0.6559130000901191
0.65,1.0,0.25,0.14285714285714285,0.005543995695997131,0.6580783358640296
0.5,1.0,0.25,0.14285714285714285,0.005543995695997131,0.6580783358640296
0.4,1.0,1.0,1.0,0.005543995695997131,0.9000000000000002
0.35,1.0,0.25,0.14285714285714285,0.005543995695997131,0.6580783358640296
0.3,1.0,0.5,0.42857142857142855,0.005543995695997131,0.9000000000000002
0.25,1.0,1.0,1.0,0.005543995695997131,0.9000000000000002
0.2,1.0,0.25,0.14285714285714285,0.005543995695997131,0.6580783358640296
0.15,1.0,0.5,0.42857142857142855,0.005543995695997131,0.9000000000000002
0.1,1.0,1.0,1.0,0.005543995695997131,0.9000000000000002
0.05,1.0,0.25,0.14285714285714285,0.005543995695997131,0.6580783358640296
0.95,1.0,0.25,0.14285714285714285,0.005549511699674467,0.76230557295317
0.8,1.0,0.25,0.14285714285714285,0.005549511699674467,0.6559129621573482
0.65,1.0,0.25,0.14285714285714285,0.005549511699674467,0.6580783001143097
0.5,1.0,0.25,0.14285714285714285,0.005549511699674467,0.6580783001143097
0.35,1.0,0.25,0.14285714285714285,0.005549511699674467,0.6580783001143097
0.3,1.0,0.5,0.42857142857142855,0.005549511699674467,0.9000000000000002
0.25,1.0,1.0,1.0,0.005549511699674467,0.9000000000000002
0.2,1.0,0.25,0.14285714285714285,0.005549511699674467,0.6580783001143097
0.15,1.0,0.5,0.42857142857142855,0.005549511699674467,0.9000000000000002
0.1,1.0,1.0,1.0,0.005549511699674467,0.9000000000000002
0.05,1.0,0.25,0.14285714285714285,0.005549511699674467,0.6580783001143097
0.95,1.0,0.25,0.14285714285714285,0.005542158361438908,0.7623056169797325
0.8,1.0,0.25,0.14285714285714285,0.005542158361438908,0.6559130127252042
0.65,1.0,0.25,0.14285714285714285,0.005542158361438908,0.6580783477719591
0.5,1.0,0.25,0.14285714285714285,0.005542158361438908,0.6580783477719591
0.35,1.0,0.25,0.14285714285714285,0.005542158361438908,0.6580783477719591
0.25,1.0,1.0,1.0,0.005542158361438908,0.9000000000000004
0.2,1.0,0.25,0.14285714285714285,0.005542158361438908,0.6580783477719591
0.15,1.0,0.5,0.42857142857142855,0.005542158361438908,0.9000000000000004
0.1,1.0,1.0,1.0,0.005542158361438908,0.9000000000000004
0.05,1.0,0.25,0.14285714285714285,0.005542158361438908,0.6580783477719591
0.95,1.0,0.25,0.14285714285714285,0.005552326368217579,0.7623055561009279
0.8,1.0,0.25,0.14285714285714285,0.005552326368217579,0.6559129428012697
0.65,1.0,0.25,0.14285714285714285,0.005552326368217579,0.6580782818721838
0.5,1.0,0.25,0.14285714285714285,0.005552326368217579,0.6580782818721838
0.35,1.0,0.25,0.14285714285714285,0.005552326368217579,0.6580782818721838
0.2,1.0,0.25,0.14285714285714285,0.005552326368217579,0.6580782818721838
0.15,1.0,0.5,0.42857142857142855,0.005552326368217579,0.9000000000000002
0.1,1.0,1.0,1.0,0.005552326368217579,0.9000000000000002
0.05,1.0,0.25,0.14285714285714285,0.005552326368217579,0.6580782818721838
0.95,1.0,0.25,0.14285714285714285,0.005554161036107358,0.7623055451162335
0.8,1.0,0.25,0.14285714285714285,0.005554161036107358,0.6559129301845154
0.65,1.0,0.25,0.14285714285714285,0.005554161036107358,0.6580782699815306
0.5,1.0,0.25,0.14285714285714285,0.005554161036107358,0.6580782699815306
0.35,1.0,0.25,0.14285714285714285,0.005554161036107358,0.6580782699815306
0.2,1.0,0.25,0.14285714285714285,0.005554161036107358,0.6580782699815306
0.1,1.0,1.0,1.0,0.005554161036107358,0.9000000000000004
0.05,1.0,0.25,0.14285714285714285,0.005554161036107358,0.6580782699815306
0.95,1.0,0.25,0.14285714285714285,0.005543907695938464,0.7623056065059636
0.8,1.0,0.25,0.14285714285714285,0.005543907695938464,0.6559130006952828
0.65,1.0,0.25,0.14285714285714285,0.005543907695938464,0.6580783364343659
0.5,1.0,0.25,0.14285714285714285,0.005543907695938464,0.6580783364343659
0.35,1.0,0.25,0.14285714285714285,0.005543907695938464,0.6580783364343659
0.2,1.0,0.25,0.14285714285714285,0.005543907695938464,0.6580783364343659
0.05,1.0,0.25,0.14285714285714285,0.005543907695938464,0.6580783364343659
0.8,1.0,0.25,0.14285714285714285,0.005546997031331354,0.6559129794503653
0.65,1.0,0.25,0.14285714285714285,0.005546997031331354,0.6580783164121045
0.5,1.0,0.25,0.14285714285714285,0.005546997031331354,0.6580783164121045
0.35,1.0,0.25,0.14285714285714285,0.005546997031331354,0.6580783164121045
0.2,1.0,0.25,0.14285714285714285,0.005546997031331354,0.6580783164121045
0.05,1.0,0.25,0.14285714285714285,0.005546997031331354,0.6580783164121045
0.8,1.0,0.25,0.14285714285714285,0.0055460623640415764,0.655912985877939
0.5,1.0,0.25,0.14285714285714285,0.0055460623640415764,0.6580783224697679
0.35,1.0,0.25,0.14285714285714285,0.0055460623640415764,0.6580783224697679
0.2,1.0,0.25,0.14285714285714285,0.0055460623640415764,0.6580783224697679
0.05,1.0,0.25,0.14285714285714285,0.0055460623640415764,0.6580783224697679
1.0,1.0,0.0,0.0,0.0888594299062866,0.8999999999999996
0.95,1.0,0.25,0.14285714285714285,0.0888594299062866,0.7590920901925824
0.9,1.0,0.5,0.42857142857142855,0.0888594299062866,0.8999999999999996
0.85,1.0,1.0,1.0,0.0888594299062866,0.8999999999999996
0.8,1.0,0.25,0.14285714285714285,0.0888594299062866,0.6522521122884679
0.75,1.0,0.5,0.42857142857142855,0.0888594299062866,0.8999999999999996
0.7,1.0,1.0,1.0,0.0888594299062866,0.8999999999999996
0.65,1.0,0.25,0.14285714285714285,0.0888594299062866,0.6546306737480694
0.6,1.0,0.5,0.42857142857142855,0.0888594299062866,0.8999999999999996
0.55,1.0,1.0,1.0,0.0888594299062866,0.8999999999999996
0.5,1.0,0.25,0.14285714285714285,0.0888594299062866,0.6546306737480694
0.45,1.0,0.5,0.42857142857142855,0.0888594299062866,0.8999999999999996
0.4,1.0,1.0,1.0,0.0888594299062866,0.8999999999999996
0.35,1.0,0.25,0.14285714285714285,0.0888594299062866,0.6546306737480694
0.3,1.0,0.5,0.42857142857142855,0.0888594299062866,0.8999999999999996
0.25,1.0,1.0,1.0,0.0888594299062866,0.8999999999999996
0.2,1.0,0.25,0.14285714285714285,0.0888594299062866,0.6546306737480694
0.15,1.0,0.5,0.42857142857142855,0.0888594299062866,0.8999999999999996
0.1,1.0,1.0,1.0,0.0888594299062866,0.8999999999999996
0.05,1.0,0.25,0.14285714285714285,0.0888594299062866,0.6546306737480694
1.0,1.0,0.0,0.0,3.3586689057792706E-6,0.9000000000000002
0.95,1.0,0.25,0.14285714285714285,3.3586689057792706E-6,0.7623188338778902
0.9,1.0,0.5,0.42857142857142855,3.3586689057792706E-6,0.9000000000000002
0.85,1.0,1.0,1.0,3.3586689057792706E-6,0.9000000000000002
0.8,1.0,0.25,0.14285714285714285,3.3586689057792706E-6,0.6559281938527328
0.75,1.0,0.5,0.42857142857142855,3.3586689057792706E-6,0.9000000000000002
0.7,1.0,1.0,1.0,3.3586689057792706E-6,0.9000000000000002
0.65,1.0,0.25,0.14285714285714285,3.3586689057792706E-6,0.6580926552614977
0.6,1.0,0.5,0.42857142857142855,3.3586689057792706E-6,0.9000000000000002
0.55,1.0,1.0,1.0,3.3586689057792706E-6,0.9000000000000002
0.5,1.0,0.25,0.14285714285714285,3.3586689057792706E-6,0.6580926552614977
0.45,1.0,0.5,0.42857142857142855,3.3586689057792706E-6,0.9000000000000002
0.4,1.0,1.0,1.0,3.3586689057792706E-6,0.9000000000000002
0.35,1.0,0.25,0.14285714285714285,3.3586689057792706E-6,0.6580926552614977
0.3,1.0,0.5,0.42857142857142855,3.3586689057792706E-6,0.9000000000000002
0.25,1.0,1.0,1.0,3.3586689057792706E-6,0.9000000000000002
0.2,1.0,0.25,0.14285714285714285,3.3586689057792706E-6,0.6580926552614977
0.15,1.0,0.5,0.42857142857142855,3.3586689057792706E-6,0.9000000000000002
0.1,1.0,1.0,1.0,3.3586689057792706E-6,0.9000000000000002
0.05,1.0,0.25,0.14285714285714285,3.3586689057792706E-6,0.6580926552614977
1.0,1.0,0.0,0.0,0.09257561771707848,0.8999999999999994
0.95,1.0,0.25,0.14285714285714285,0.09257561771707848,0.7588089164814551
0.9,1.0,0.5,0.42857142857142855,0.09257561771707848,0.8999999999999994
0.85,1.0,1.0,1.0,0.09257561771707848,0.8999999999999994
0.8,1.0,0.25,0.14285714285714285,0.09257561771707848,0.6519323749606939
0.75,1.0,0.5,0.42857142857142855,0.09257561771707848,0.8999999999999994
0.7,1.0,1.0,1.0,0.09257561771707848,0.8999999999999994
0.65,1.0,0.25,0.14285714285714285,0.09257561771707848,0.6543298002764596
0.6,1.0,0.5,0.42857142857142855,0.09257561771707848,0.8999999999999994
0.55,1.0,1.0,1.0,0.09257561771707848,0.8999999999999994
0.5,1.0,0.25,0.14285714285714285,0.09257561771707848,0.6543298002764596
0.45,1.0,0.5,0.42857142857142855,0.09257561771707848,0.8999999999999994
0.4,1.0,1.0,1.0,0.09257561771707848,0.8999999999999994
0.35,1.0,0.25,0.14285714285714285,0.09257561771707848,0.6543298002764596
0.3,1.0,0.5,0.42857142857142855,0.09257561771707848,0.8999999999999994
0.25,1.0,1.0,1.0,0.09257561771707848,0.8999999999999994
0.2,1.0,0.25,0.14285714285714285,0.09257561771707848,0.6543298002764596
0.15,1.0,0.5,0.42857142857142855,0.09257561771707848,0.8999999999999994
0.1,1.0,1.0,1.0,0.09257561771707848,0.8999999999999994
0.05,1.0,0.25,0.14285714285714285,0.09257561771707848,0.6543298002764596
1.0,1.0,0.0,0.0,0.0018515999010666007,0.9000000000000001
0.95,1.0,0.25,0.14285714285714285,0.0018515999010666007,0.7623151458367758
0.9,1.0,0.5,0.42857142857142855,0.0018515999010666007,0.9000000000000001
0.85,1.0,1.0,1.0,0.0018515999010666007,0.9000000000000001
0.8,1.0,0.25,0.14285714285714285,0.0018515999010666007,0.6559239576101624
0.75,1.0,0.5,0.42857142857142855,0.0018515999010666007,0.9000000000000001
0.7,1.0,1.0,1.0,0.0018515999010666007,0.9000000000000001
0.65,1.0,0.25,0.14285714285714285,0.0018515999010666007,0.658088662795877
0.6,1.0,0.5,0.42857142857142855,0.0018515999010666007,0.9000000000000001
0.55,1.0,1.0,1.0,0.0018515999010666007,0.9000000000000001
0.5,1.0,0.25,0.14285714285714285,0.0018515999010666007,0.658088662795877
0.45,1.0,0.5,0.42857142857142855,0.0018515999010666007,0.9000000000000001
0.4,1.0,1.0,1.0,0.0018515999010666007,0.9000000000000001
0.35,1.0,0.25,0.14285714285714285,0.0018515999010666007,0.658088662795877
0.3,1.0,0.5,0.42857142857142855,0.0018515999010666007,0.9000000000000001
0.25,1.0,1.0,1.0,0.0018515999010666007,0.9000000000000001
0.2,1.0,0.25,0.14285714285714285,0.0018515999010666007,0.658088662795877
0.15,1.0,0.5,0.42857142857142855,0.0018515999010666007,0.9000000000000001
0.1,1.0,1.0,1.0,0.0018515999010666007,0.9000000000000001
0.05,1.0,0.25,0.14285714285714285,0.0018515999010666007,0.658088662795877
